seed,alpha,omega,n_particles,train_reps,test_reps,shape_copies,color_copies,blocked_train,reward_rule,n_colors,n_train_colors,n_test_colors,rewarded_shape,n_train,n_first_heldout,flat_train_acc,hier_train_acc,adv_train_acc,flat_first_heldout_acc,hier_first_heldout_acc,adv_first_heldout_acc,flat_heldout_shape0_acc,flat_heldout_shape1_acc,hier_heldout_shape0_acc,hier_heldout_shape1_acc,adv_heldout_shape0_acc,adv_heldout_shape1_acc,flat_train_brier,hier_train_brier,adv_train_brier_reduction,flat_heldout_brier,hier_heldout_brier,adv_heldout_brier_reduction,flat_train_logloss,hier_train_logloss,adv_train_logloss_reduction,flat_heldout_logloss,hier_heldout_logloss,adv_heldout_logloss_reduction,flat_train_shape0_mean_prob,flat_train_shape1_mean_prob,flat_train_shape_contrast,hier_train_shape0_mean_prob,hier_train_shape1_mean_prob,hier_train_shape_contrast,adv_train_shape_contrast,flat_heldout_shape0_mean_prob,flat_heldout_shape1_mean_prob,flat_heldout_shape_contrast,hier_heldout_shape0_mean_prob,hier_heldout_shape1_mean_prob,hier_heldout_shape_contrast,adv_heldout_shape_contrast,flat_train_signed_contrast,hier_train_signed_contrast,adv_train_signed_contrast,flat_heldout_signed_contrast,hier_heldout_signed_contrast,adv_heldout_signed_contrast,flat_n_clusters,hier_nodes_level_0,hier_nodes_level_1,hier_nodes_level_2,hier_nodes_level_3,hier_nodes_level_4,hier_n_levels_used,hier_total_nodes,hier_best_shape_level,hier_best_shape_separation,flat_shape_same_node,flat_shape_diff_node,flat_shape_separation,hier_shape_same_node,hier_shape_diff_node,flat_color_separation,hier_color_separation_at_shape_level,flat_all_heldout_acc,hier_all_heldout_acc,adv_all_heldout_acc,flat_all_heldout_brier,hier_all_heldout_brier,adv_all_heldout_brier_reduction,flat_all_heldout_logloss,hier_all_heldout_logloss,adv_all_heldout_logloss_reduction,flat_all_heldout_shape_contrast,hier_all_heldout_shape_contrast,adv_all_heldout_shape_contrast,hier_nodes_level_5,hier_nodes_level_6
3,0.4284243647976565,0.4798056837318635,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5125,0.018749999999999933,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.2512191246365262,0.23891862154856053,0.012300503087965653,0.2506421912575841,0.24101156685150166,0.009630624406082422,0.6888016276309841,0.6518974526072164,0.03690417502376764,0.6944315633250966,0.6751657068764494,0.0192658564486472,0.042614340105495765,0.3090866939532962,-0.26647235384780044,0.07460746303679186,0.3296097184929839,-0.25500225545619204,0.011470098391608397,0.5016151690060792,0.5003418390015295,0.0012733300045496554,0.4927622084284199,0.5109844163621675,-0.018222207933747625,-0.01949553793829728,0.26647235384780044,0.25500225545619204,-0.011470098391608397,-0.0012733300045496554,0.018222207933747625,0.01949553793829728,1,4,6,2,4.0,2.0,5,18,3,0.020000000000000018,1.0,1.0,0.0,0.32,0.3,0.0,-0.1333333333333333,,,,,,,,,,,,,,
4,0.4284243647976565,0.4798056837318635,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.525,0.03125,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.2444207292782536,0.24054706092479955,0.0038736683534540406,0.24648476081461787,0.24196915563208213,0.004515605182535742,0.6661056902588539,0.6584464399116523,0.007659250347201607,0.6861164059391661,0.6770837120138693,0.00903269392529682,0.04666268795704302,0.3185501695024998,-0.2718874815454568,0.07513328108978519,0.32853596041896627,-0.2534026793291811,0.018484802216275686,0.49531042951139115,0.5023832106008409,-0.007072781089449753,0.49236045362485814,0.5085655363184896,-0.016205082693631412,-0.009132301604181658,0.2718874815454568,0.2534026793291811,-0.018484802216275686,0.007072781089449753,0.016205082693631412,0.009132301604181658,3,4,3,1,2.0,2.0,5,12,3,0.25,0.7735759493670886,0.7590625,0.014513449367088649,0.75,0.5,0.006174812030075194,0.4444444444444444,,,,,,,,,,,,,,
5,0.4284243647976565,0.4798056837318635,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5125,0.018749999999999933,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24175264203731844,0.23451534064313492,0.007237301394183521,0.25168503340246956,0.24210284409194677,0.009582189310522793,0.6584789587184975,0.6322567936580394,0.026222165060458047,0.6965174754862921,0.6773496344462784,0.019167841040013678,0.04451883351606156,0.32198163364781485,-0.2774628001317533,0.07428271667241262,0.3346558875602372,-0.2603731708878245,0.01708962924392876,0.49764272295090184,0.4943110664302308,0.0033316565206710225,0.4957799887412666,0.5117593693857533,-0.015979380644486674,-0.019311037165157696,0.2774628001317533,0.2603731708878245,-0.01708962924392876,-0.0033316565206710225,0.015979380644486674,0.019311037165157696,2,4,6,8,3.0,,4,21,2,0.12448138675760156,0.5716772151898735,0.573125,-0.001447784810126529,0.5297101449275362,0.40522875816993464,0.002199248120300701,-0.028000433050046403,,,,,,,,,,,,,,
0,0.3039290892094856,0.4617217691798555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.5125,0.012499999999999956,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.2518188198911657,0.24061783561946953,0.01120098427169619,0.25177147676356537,0.2477420792885797,0.00402939747498568,0.7031744188211269,0.6469242862741797,0.05625013254694711,0.6966904690128852,0.6886308107626349,0.008059658250250346,0.6918306703384985,0.9634309447667248,-0.2716002744282262,0.6753186297911654,0.9309166014860178,-0.25559797169485243,0.016002302733373774,0.501267788930325,0.49777089390160795,0.0034968950287170286,0.49855785347584325,0.5031263463096219,-0.004568492833778692,-0.008065387862495721,0.2716002744282262,0.25559797169485243,-0.016002302733373774,-0.0034968950287170286,0.004568492833778692,0.008065387862495721,2,1,2,4,6.0,,4,13,2,0.0335807951155207,0.9875,0.9875,0.0,0.43259557344064387,0.39901477832512317,0.0,-0.026458616010854807,,,,,,,,,,,,,,
1,0.3039290892094856,0.4617217691798555,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5,0.5125,0.012499999999999956,0.25,0.75,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.2500447170944903,0.2372306203505386,0.012814096743951675,0.2510308929435846,0.238308165599491,0.012722727344093604,0.6850918933499895,0.6393553826310183,0.045736510718971224,0.6952089753751455,0.6697548252931864,0.02545415008195906,0.9623522344899372,0.6893572325225557,0.2729950019673816,0.9338145252817895,0.670093486862279,0.26372103841951056,-0.009273963547871023,0.5007925468969354,0.5028381815716196,-0.0020456346746842158,0.5164986321331235,0.4927135570497122,0.023785075083411322,0.025830709758095538,0.2729950019673816,0.26372103841951056,-0.009273963547871023,-0.0020456346746842158,0.023785075083411322,0.025830709758095538,3,3,5,8,2.0,,4,18,2,0.09343454736332069,0.9164556962025316,0.91421875,0.0022369462025316755,0.3840749414519906,0.29064039408866993,-0.00022556390977446217,-0.0536936936936937,,,,,,,,,,,,,,
2,0.3039290892094856,0.4617217691798555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5,0.006249999999999978,0.25,0.75,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.2525693995848687,0.24426571558224883,0.008303684002619854,0.2518977574530201,0.24776549114721047,0.004132266305809651,0.7062160929814162,0.6653007464546795,0.04091534652673667,0.6969429396875245,0.6886776346984832,0.008265304989041322,0.037986994422979745,0.30718487148041407,-0.2691978770574343,0.06291886452525794,0.3201476268771586,-0.2572287623519006,0.01196911470553369,0.5051753222724666,0.501418869274959,0.0037564529975075978,0.500932416337195,0.5055231315441605,-0.004590715206965523,-0.008347168204473121,0.2691978770574343,0.2572287623519006,-0.01196911470553369,-0.0037564529975075978,0.004590715206965523,0.008347168204473121,1,1,2,2,2.0,2.0,5,9,2,0.12121212121212122,1.0,1.0,0.0,0.6666666666666666,0.5454545454545454,0.0,-0.0482610033856572,,,,,,,,,,,,,,
3,0.3039290892094856,0.4617217691798555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5125,0.5625,0.050000000000000044,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.24393114146410047,0.2237088759126026,0.020222265551497864,0.24488963593969726,0.24190414151422382,0.0029854944254734395,0.666545856586525,0.6094980575011163,0.05704779908540869,0.6829195167306661,0.6769149315625147,0.006004585168151388,0.04301358463359013,0.31955257981410046,-0.27653899518051034,0.07068778736271682,0.3521612417535342,-0.2814734543908174,-0.004934459210307052,0.5041706335107012,0.5146793599350439,-0.01050872642434264,0.5150436495670174,0.5325408157370761,-0.017497166170058698,-0.006988439745716057,0.27653899518051034,0.2814734543908174,0.004934459210307052,0.01050872642434264,0.017497166170058698,0.006988439745716057,3,3,2,3,2.0,1.0,5,11,1,0.04425353962350931,0.8125,0.795,0.01749999999999996,0.9281696235395932,0.8839160839160839,0.00028665413533834894,0.004837860143746431,,,,,,,,,,,,,,
4,0.3039290892094856,0.4617217691798555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5,0.006249999999999978,0.25,0.75,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.24860335780467166,0.23748040037256626,0.011122957432105396,0.25029494367652216,0.2416829779083289,0.008611965768193258,0.6784796268492641,0.6475630489577031,0.030916577891560992,0.6937370669005771,0.6765027196187983,0.01723434728177886,0.03928939469328825,0.3120816023829991,-0.27279220768971085,0.06742556170534271,0.3306315175182836,-0.26320595581294093,0.009586251876769925,0.4981830323555585,0.4976078348401495,0.0005751975154090205,0.48838200584385366,0.505364278523573,-0.016982272679719357,-0.017557470195128377,0.27279220768971085,0.26320595581294093,-0.009586251876769925,-0.0005751975154090205,0.016982272679719357,0.017557470195128377,1,3,3,2,3.0,1.0,5,12,3,0.5,1.0,1.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.46875,,,,,,,,,,,,,,
5,0.3039290892094856,0.4617217691798555,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.49375,0.0,0.25,0.5,0.25,0.5,0.0,1.0,0.0,0.5,0.0,0.24994938249842996,0.2378033474075985,0.012146035090831453,0.2510480975848928,0.24770765807406614,0.003340439510826687,0.6833691066174802,0.641228607275464,0.042140499342016136,0.6952433880667798,0.6885607152100905,0.00668267285668922,0.03588804607109717,0.31049044766263484,-0.27460240159153765,0.06596088072630765,0.3287921714609491,-0.2628312907346414,0.01177111085689625,0.5000380219884487,0.49794706337177214,0.002090958616676575,0.49118837252266356,0.49591012305497095,-0.004721750532307389,-0.006812709148983964,0.27460240159153765,0.2628312907346414,-0.01177111085689625,-0.002090958616676575,0.004721750532307389,0.006812709148983964,2,1,2,3,1.0,,4,7,0,0.0,0.9875,0.9875,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
0,0.8851886761108857,0.2793218972654933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.51875,0.51875,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.24340436083808953,0.2269671131082646,0.01643724772982494,0.24935664373940475,0.23720536806774495,0.0121512756716598,0.6639804229460662,0.6100972771501852,0.05388314579588094,0.6918602527785283,0.6675175627510107,0.024342690027517544,0.6797784984558036,0.9550644583592295,-0.27528595990342586,0.6522864942040787,0.9072138106119535,-0.2549273164078748,0.020358643495551054,0.49548761894547455,0.4968481466690471,-0.0013605277235725355,0.48104446417308827,0.5075482218367903,-0.026503757663702,-0.025143229940129463,0.27528595990342586,0.2549273164078748,-0.020358643495551054,0.0013605277235725355,0.026503757663702,0.025143229940129463,1,2,6,6,4.0,1.0,5,19,3,0.1657657657657658,1.0,1.0,0.0,0.43243243243243246,0.26666666666666666,0.0,-0.06578947368421056,,,,,,,,,,,,,,
1,0.8851886761108857,0.2793218972654933,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.525,0.5625,0.03749999999999998,0.75,0.75,0.0,0.5,1.0,0.5,1.0,0.0,0.0,0.24405859773663333,0.22556006636279027,0.018498531373843052,0.2430205622131771,0.22954111562454457,0.013479446588632538,0.6615802639959393,0.6134943305178975,0.0480859334780418,0.6791828814248586,0.652160275941065,0.02702260548379365,0.9545306419661793,0.6806998168422197,0.2738308251239596,0.921103258493918,0.6486096322326513,0.2724936262612667,-0.001337198862692901,0.509361224044939,0.495175145259658,0.014186078785280998,0.5049057856120978,0.4625156012313607,0.04239018438073705,0.028204105595456053,0.2738308251239596,0.2724936262612667,-0.001337198862692901,0.014186078785280998,0.04239018438073705,0.028204105595456053,4,4,6,5,3.0,3.0,5,21,1,0.27127146229536847,0.5628164556962025,0.5503125,0.012503955696202551,0.6820027063599459,0.4107312440645774,0.0015554511278195182,-0.013011404978353291,,,,,,,,,,,,,,
2,0.8851886761108857,0.2793218972654933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.525,0.03125,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24873715380360376,0.23472749920938862,0.014009654594215132,0.2476634748283108,0.23855789519523862,0.00910557963307218,0.6737031059749314,0.6309582499463741,0.042744856028557376,0.6884737310461913,0.670254345448344,0.018219385597847304,0.04513547652899887,0.3122297889810616,-0.2670943124520627,0.07172718128590917,0.33548597995083085,-0.2637587986649217,0.003335513787141031,0.49578604350511396,0.5005247872044076,-0.004738743699293668,0.49364493401591064,0.5168862250208214,-0.023241291004910736,-0.018502547305617068,0.2670943124520627,0.2637587986649217,-0.003335513787141031,0.004738743699293668,0.023241291004910736,0.018502547305617068,1,3,4,3,1.0,2.0,5,13,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
3,0.8851886761108857,0.2793218972654933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.575,0.07499999999999996,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.2420430522839177,0.21118596160976238,0.03085709067415532,0.2478093942555354,0.20802805051392448,0.03978134374161091,0.652821265047422,0.5789923650415387,0.07382890000588327,0.6887653367208137,0.6089551328836427,0.07981020383717108,0.04510530840357493,0.3211593103742369,-0.276054001970662,0.07918705922250875,0.375242414677996,-0.2960553554554873,-0.02000135348482529,0.4963720165179999,0.5008125131368426,-0.004440496618842715,0.46124708185455143,0.5493107628398428,-0.08806368098529138,-0.08362318436644867,0.276054001970662,0.2960553554554873,0.02000135348482529,0.004440496618842715,0.08806368098529138,0.08362318436644867,3,6,5,7,3.0,2.0,5,23,2,0.0006212601772226933,0.7990506329113924,0.77703125,0.022019382911392493,0.49221789883268485,0.49159663865546216,-0.00427161654135344,-0.05026589595375719,,,,,,,,,,,,,,
4,0.8851886761108857,0.2793218972654933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.50625,0.012499999999999956,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.23663774679845048,0.23152979655381137,0.0051079502446391145,0.24219779640007974,0.23629088064874612,0.005906915751333619,0.6340514551529716,0.6213493065698643,0.012702148583107253,0.6775408225728953,0.6657205556770387,0.01182026689585658,0.0453524622259282,0.32880266362991506,-0.28345020140398686,0.08902272369517095,0.34027617604360616,-0.2512534523484352,0.03219674905555164,0.4905673393963761,0.5063146569794471,-0.01574731758307102,0.48323006400333024,0.5110607917494391,-0.02783072774610884,-0.012083410163037822,0.28345020140398686,0.2512534523484352,-0.03219674905555164,0.01574731758307102,0.02783072774610884,0.012083410163037822,3,8,9,6,2.0,1.0,5,26,2,0.12893356643356635,0.5,0.50578125,-0.00578124999999996,0.9471153846153846,0.8181818181818182,0.0034210526315789913,0.018942133815551543,,,,,,,,,,,,,,
5,0.8851886761108857,0.2793218972654933,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.5,0.0,0.5,0.75,0.25,1.0,0.0,1.0,0.5,0.0,0.5,0.24437212774602018,0.24195898727031412,0.002413140475706066,0.24509314734401733,0.24557021969959186,-0.0004770723555745371,0.6590668236782058,0.6530068941992605,0.006059929478945292,0.6833297651568354,0.6842867306993389,-0.0009569655425034629,0.04090348996385203,0.3181181853211907,-0.27721469535733867,0.07546293919620736,0.3255690034056337,-0.2501060642094264,0.027108631147912288,0.4868575019818797,0.49687363197560086,-0.010016129993721146,0.4917000967370091,0.5006660173109627,-0.008965920573953623,0.0010502094197675227,0.27721469535733867,0.2501060642094264,-0.027108631147912288,0.010016129993721146,0.008965920573953623,-0.0010502094197675227,4,3,4,2,1.0,1.0,5,11,0,0.0,0.9384493670886076,0.9384375,1.1867088607564469e-05,1.0,1.0,0.0004229323308270194,0.0,,,,,,,,,,,,,,
0,0.22272251658331416,0.15818403034610554,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.5125,0.012499999999999956,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.2522403384148331,0.23707985726332667,0.01516048115150645,0.24996248846477073,0.24801719535508845,0.0019452931096822779,0.7072614779251096,0.628060503585395,0.07920097433971462,0.6930721561641443,0.6891796165897509,0.0038925395743933944,0.6936482624737865,0.9806810868934029,-0.2870328244196164,0.6730509785283256,0.9609601988485146,-0.28790922032018895,-0.0008763959005725352,0.4973640873417864,0.49752526464142727,-0.00016117729964088,0.500367905825222,0.5044615638790182,-0.004093658053796245,-0.003932480754155365,0.2870328244196164,0.28790922032018895,0.0008763959005725352,0.00016117729964088,0.004093658053796245,0.003932480754155365,1,3,3,3,1.0,,4,10,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
1,0.22272251658331416,0.15818403034610554,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.5,0.5125,0.012499999999999956,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2527305421011909,0.24015582726763615,0.01257471483355474,0.25222515285129343,0.24558123142602623,0.006643921425267207,0.7083411385804838,0.6403029543433032,0.06803818423718055,0.6975977555874379,0.6843078153831541,0.013289940204283757,0.9801883780519229,0.6943833907809293,0.2858049872709937,0.9630654180721097,0.6769981193314727,0.28606729874063697,0.0002623114696432838,0.5015766743061718,0.5059863463851487,-0.004409672078976912,0.5112165447506909,0.5022471243016388,0.008969420449052135,0.013379092528029046,0.2858049872709937,0.28606729874063697,0.0002623114696432838,-0.004409672078976912,0.008969420449052135,0.013379092528029046,1,2,2,3,1.0,,4,8,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
2,0.22272251658331416,0.15818403034610554,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5,0.006249999999999978,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.2515065393820321,0.23565318117969886,0.015853358202333245,0.2515274798293385,0.22863059543141406,0.022896884397924422,0.7033420501785336,0.6239662029007242,0.07937584727780933,0.6962022503296865,0.6503747991080883,0.04582745122159826,0.02070965158207662,0.30705220948592343,-0.28634255790384683,0.03908635202968089,0.32876619754267916,-0.2896798455129983,-0.0033372876091514736,0.5040481684108991,0.5010143545610852,0.0030338138498138267,0.47185713827421644,0.515633581610162,-0.0437764433359456,-0.04681025718575943,0.28634255790384683,0.2896798455129983,0.0033372876091514736,-0.0030338138498138267,0.0437764433359456,0.04681025718575943,1,2,4,6,2.0,,4,14,2,0.1540178571428571,1.0,1.0,0.0,0.8571428571428571,0.703125,0.0,0.023691746940900815,,,,,,,,,,,,,,
3,0.22272251658331416,0.15818403034610554,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.50625,0.012499999999999956,0.0,0.75,0.75,0.0,0.0,1.0,0.5,1.0,0.5,0.2524819222737129,0.2337457115506596,0.018736210723053315,0.25155500194758135,0.2439147585270558,0.00764024342052555,0.7082122835907056,0.6202121745811241,0.08800010900958155,0.6962572166090616,0.6809722103849338,0.015285006224127762,0.020159326434994285,0.30587297007884157,-0.28571364364384727,0.045137760938248395,0.3312404355742583,-0.2861026746360099,-0.00038903099216264225,0.5028844507933792,0.4997828165956753,0.003101634197703873,0.48598593388322436,0.49838693163581804,-0.012400997752593679,-0.015502631950297552,0.28571364364384727,0.2861026746360099,0.00038903099216264225,-0.003101634197703873,0.012400997752593679,0.015502631950297552,1,2,3,4,2.0,,4,11,0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,
4,0.22272251658331416,0.15818403034610554,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.53125,0.03125,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.25000276145880646,0.23238554618331936,0.017617215275487097,0.24630253313853623,0.23516311883655813,0.011139414301978096,0.692235896643598,0.6277126191096458,0.06452327753395215,0.6857510631338001,0.6634619900412746,0.02228907309252548,0.021144317098513832,0.3096139114630435,-0.2884695943645297,0.041586312605351825,0.33585835506430406,-0.2942720424589522,-0.005802448094422541,0.4913187811467,0.49881724204422395,-0.007498460897523929,0.48849805254459355,0.5186712520074033,-0.03017319946280972,-0.02267473856528579,0.2884695943645297,0.2942720424589522,0.005802448094422541,0.007498460897523929,0.03017319946280972,0.02267473856528579,1,2,5,7,2.0,1.0,5,17,2,0.05336172409343143,1.0,1.0,0.0,0.2967479674796748,0.24338624338624337,0.0,0.052467532467532496,,,,,,,,,,,,,,
5,0.22272251658331416,0.15818403034610554,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.51875,0.025000000000000022,0.25,0.75,0.5,0.5,0.0,0.5,1.0,0.0,1.0,0.25098277355027715,0.23682471205389768,0.014158061496379465,0.25167978210794856,0.24558090936843316,0.0060988727395153985,0.6911906182605437,0.6368614860883949,0.05432913217214885,0.6965069572102361,0.6843072459970452,0.012199711213190967,0.01936476567146695,0.3078130218627818,-0.28844825619131487,0.0379731746951509,0.3286427013213689,-0.29066952662621803,-0.0022212704349031664,0.4978585845834834,0.4945411971544663,0.0033173874290171046,0.49987972075002707,0.5088660916917667,-0.008986370941739596,-0.012303758370756701,0.28844825619131487,0.29066952662621803,0.0022212704349031664,-0.0033173874290171046,0.008986370941739596,0.012303758370756701,1,2,2,2,2.0,,4,8,0,0.0016020569620253111,1.0,1.0,0.0,0.9281645569620253,0.9265625,0.0,0.0018045112781954753,,,,,,,,,,,,,,
0,0.31274214413753826,0.40609029277085373,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.50625,0.5,-0.006249999999999978,0.5,0.75,0.25,0.5,0.5,1.0,0.5,0.5,0.0,0.2511499220849444,0.24709336289120234,0.004056559193742065,0.2500104651415356,0.24463998848211427,0.005370476659421308,0.6932475800510989,0.6716942103380695,0.021553369713029347,0.693168082500832,0.6824255153118484,0.010742567188983587,0.6912811241798968,0.9644702284654801,-0.2731891042855833,0.6840361181057067,0.9383528308030445,-0.2543167126973378,0.018872391588245496,0.5002175058889924,0.5003043074737246,-8.68015847321768e-05,0.4944890691082809,0.5053253168293745,-0.01083624772109365,-0.010749446136361474,0.2731891042855833,0.2543167126973378,-0.018872391588245496,8.68015847321768e-05,0.01083624772109365,0.010749446136361474,1,2,3,1,1.0,1.0,5,8,1,0.02321968541071373,1.0,1.0,0.0,0.9887369267900241,0.9655172413793104,0.0,0.00032294421944734086,,,,,,,,,,,,,,
1,0.31274214413753826,0.40609029277085373,200,10,3,6,1,1,random_balanced,10,8,2,0,160,4,0.50625,0.5125,0.006249999999999978,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24425874765980268,0.2409955629853351,0.003263184674467595,0.24660839287434128,0.24297217210065808,0.0036362207736831964,0.6693918308646125,0.646268075969779,0.023123754894833537,0.6863611291661804,0.6790902657020318,0.007270863464148625,0.9639871624432343,0.6808442876006954,0.28314287484253897,0.9380146200191237,0.6765674010895253,0.26144721892959844,-0.021695655912940537,0.5083804573123203,0.5014600853972109,0.006920371915109413,0.5078481626494841,0.4936807652043634,0.014167397445120689,0.007247025530011275,0.28314287484253897,0.26144721892959844,-0.021695655912940537,0.006920371915109413,0.014167397445120689,0.007247025530011275,4,1,3,5,4.0,,4,13,1,0.029464803964181385,0.716613924050633,0.6396875,0.07692642405063299,0.6785948785292186,0.6491300745650372,-0.0033035714285714057,-0.00754425366466227,,,,,,,,,,,,,,
2,0.31274214413753826,0.40609029277085373,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.51875,0.025000000000000022,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.24804191200589623,0.23553041844656533,0.0125114935593309,0.25122700113916185,0.2316749774381246,0.019552023701037258,0.6737406703545736,0.6390792212899484,0.034661449064625205,0.6956013169760964,0.6564697219426858,0.03913159503341057,0.036929522155292105,0.3125771298591789,-0.2756476077038868,0.06483888739306923,0.333102791714903,-0.2682639043218338,0.00738370338205302,0.5042571247736736,0.5018274803234393,0.002429644450234303,0.4872006187654142,0.5247305551003725,-0.03752993633495827,-0.03995958078519257,0.2756476077038868,0.2682639043218338,-0.00738370338205302,-0.002429644450234303,0.03752993633495827,0.03995958078519257,1,3,2,2,2.0,1.0,5,10,1,0.02943761260581179,1.0,1.0,0.0,0.9371234939759037,0.9076858813700919,0.0,-0.0002473785260670436,,,,,,,,,,,,,,
3,0.31274214413753826,0.40609029277085373,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.5,0.49375,-0.006249999999999978,0.75,0.5,-0.25,0.5,1.0,1.0,0.0,0.5,-1.0,0.24133453062622393,0.2437798367833898,-0.002445306157165872,0.24455326784143067,0.24296774784882946,0.0015855199926012031,0.6586390933777547,0.6564262733727814,0.0022128200049733593,0.682251761385756,0.6790678509651277,0.0031839104206283775,0.03917859744129091,0.32266652754876296,-0.28348793010747203,0.06071259237502201,0.31924127541793124,-0.2585286830429092,0.024959247064562817,0.4998949052000936,0.5109820722558419,-0.011087167055748304,0.47693148646184363,0.49160586528042943,-0.014674378818585798,-0.0035872117628374944,0.28348793010747203,0.2585286830429092,-0.024959247064562817,0.011087167055748304,0.014674378818585798,0.0035872117628374944,3,2,2,5,4.0,1.0,5,14,2,0.04937481826112239,0.6799050632911392,0.6715625,0.008342563291139249,0.3756906077348066,0.3263157894736842,0.002185150375939915,-0.14073894020418087,,,,,,,,,,,,,,
4,0.31274214413753826,0.40609029277085373,200,10,3,6,1,1,random_balanced,10,8,2,1,160,4,0.49375,0.5,0.006249999999999978,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24551653377500351,0.23443819820615724,0.01107833556884627,0.24046596223399527,0.24519282949422033,-0.004726867260225059,0.6692815636566695,0.6278027829906044,0.04147878066606503,0.6740733782838544,0.6835324935039735,-0.009459115220119108,0.037774062349926966,0.31653804219099024,-0.27876397984106327,0.06471220614777676,0.3327486214416639,-0.2680364152938871,0.01072756454717616,0.48827926166168456,0.5076392139194028,-0.01935995225771825,0.49453462347325483,0.5041981737464689,-0.009663550273214083,0.009696401984504166,0.27876397984106327,0.2680364152938871,-0.01072756454717616,0.01935995225771825,0.009663550273214083,-0.009696401984504166,3,1,2,5,4.0,1.0,5,13,3,0.3333333333333333,0.4791139240506329,0.47984375,-0.0007298259493671022,0.3333333333333333,0.0,0.011348684210526316,-0.2,,,,,,,,,,,,,,
