seed,rewarded_shape,n_train,n_first_heldout,flat_train_acc,hier_train_acc,adv_train_acc,flat_first_heldout_acc,hier_first_heldout_acc,adv_first_heldout_acc,flat_heldout_shape0_acc,flat_heldout_shape1_acc,hier_heldout_shape0_acc,hier_heldout_shape1_acc,adv_heldout_shape0_acc,adv_heldout_shape1_acc,flat_train_brier,hier_train_brier,adv_train_brier_reduction,flat_heldout_brier,hier_heldout_brier,adv_heldout_brier_reduction,flat_train_logloss,hier_train_logloss,adv_train_logloss_reduction,flat_heldout_logloss,hier_heldout_logloss,adv_heldout_logloss_reduction,flat_train_shape0_mean_prob,flat_train_shape1_mean_prob,flat_train_shape_contrast,hier_train_shape0_mean_prob,hier_train_shape1_mean_prob,hier_train_shape_contrast,adv_train_shape_contrast,flat_heldout_shape0_mean_prob,flat_heldout_shape1_mean_prob,flat_heldout_shape_contrast,hier_heldout_shape0_mean_prob,hier_heldout_shape1_mean_prob,hier_heldout_shape_contrast,adv_heldout_shape_contrast,flat_train_signed_contrast,hier_train_signed_contrast,adv_train_signed_contrast,flat_heldout_signed_contrast,hier_heldout_signed_contrast,adv_heldout_signed_contrast,flat_n_clusters,hier_nodes_by_level,hier_best_shape_level,hier_best_shape_separation,flat_shape_same_node,flat_shape_diff_node,flat_shape_separation,hier_shape_same_node,hier_shape_diff_node,flat_color_separation,hier_color_separation_at_shape_level
78,0,80,4,0.4875,0.5,0.012500000000000011,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.24333422516042008,0.22265272685420517,0.020681498306214907,0.2485903124820997,0.23468638005180864,0.01390393243029106,0.6439140461006843,0.5895234489543774,0.054390597146306896,0.6903277433219465,0.6625071576076467,0.027820585714299795,0.31902473227463474,0.033223657264171674,0.28580107501046303,0.3501416619433474,0.06522996320966554,0.28491169873368183,-0.0008893762767812063,0.49810254698238815,0.4952471494967169,0.0028553974856712627,0.5109781616149509,0.47981594765439256,0.03116221396055835,0.028306816474887087,0.28580107501046303,0.28491169873368183,-0.0008893762767812063,0.0028553974856712627,0.03116221396055835,0.028306816474887087,1,"{'level_0': 3, 'level_1': 3, 'level_2': 2, 'level_3': 2, 'level_4': 2}",3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,
79,0,80,4,0.5,0.5375,0.03749999999999998,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.25265677911419865,0.21045955278100098,0.04219722633319767,0.24793616470679702,0.2394212583539971,0.008514906352799917,0.6886911940892763,0.5571449637431057,0.13154623034617052,0.689019038594276,0.6719805607529468,0.01703847784132928,0.965336445736925,0.692144947594205,0.27319149814272004,0.9367212519379816,0.632318115351947,0.3044031365860346,0.031211638443314538,0.5004289549240677,0.49625782769762095,0.004171127226446747,0.5163828642510702,0.4948763532667739,0.021506510984296234,0.017335383757849487,0.27319149814272004,0.3044031365860346,0.031211638443314538,0.004171127226446747,0.021506510984296234,0.017335383757849487,1,"{'level_0': 2, 'level_1': 3, 'level_2': 3, 'level_3': 2, 'level_4': 2}",2,0.26534576534576537,1.0,1.0,0.0,0.9017094017094017,0.6363636363636364,0.0,0.015231092436974736
80,0,80,4,0.4875,0.5,0.012500000000000011,0.5,0.75,0.25,0.0,1.0,0.5,1.0,0.5,0.0,0.2537940255784269,0.2336520576356947,0.02014196794273221,0.25330789976624285,0.23543606911577736,0.017871830650465492,0.699846743950933,0.6208098871677393,0.07903685678319372,0.6997645639503245,0.6639977967217731,0.03576676722855143,0.3064117621666783,0.03217162450460773,0.27424013766207056,0.33538704733028313,0.06542368394586441,0.26996336338441873,-0.004276774277651829,0.4900909316393804,0.49657876638343945,-0.006487834744059062,0.5045143152919479,0.4746933716675757,0.02982094362437221,0.03630877836843127,0.27424013766207056,0.26996336338441873,-0.004276774277651829,-0.006487834744059062,0.02982094362437221,0.03630877836843127,1,"{'level_0': 4, 'level_1': 7, 'level_2': 4, 'level_3': 2}",1,0.0294992175273866,1.0,1.0,0.0,0.7906103286384977,0.7611111111111111,0.0,-0.022046529403334403
81,0,80,4,0.5,0.5125,0.012499999999999956,0.75,0.75,0.0,0.5,1.0,1.0,0.5,0.5,-0.5,0.25170865396903486,0.23302076695456972,0.018687887014465138,0.2476261386605016,0.24351026748263235,0.00411587117786924,0.6849788736323387,0.6130641417203495,0.07191473191198916,0.6883995213582847,0.6801643450554617,0.008235176302823,0.967004746452672,0.6908088533077335,0.27619589314493853,0.9459341423316425,0.665914631021085,0.2800195113105576,0.003823618165619047,0.49803041285072097,0.4931674168682695,0.00486299598245149,0.5102381517714406,0.4969895805725412,0.013248571198899384,0.008385575216447894,0.27619589314493853,0.2800195113105576,0.003823618165619047,0.00486299598245149,0.013248571198899384,0.008385575216447894,1,"{'level_0': 3, 'level_1': 2, 'level_2': 1, 'level_3': 2}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
82,0,80,4,0.4875,0.5125,0.024999999999999967,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.25150559709639025,0.22842749115832292,0.023078105938067334,0.2533775950673878,0.2325400554203538,0.02083753964703397,0.6772193146723524,0.6099019230806515,0.06731739159170091,0.6999028124149282,0.6582101358035057,0.04169267661142251,0.308719297845955,0.03349700321380936,0.2752222946321456,0.34369458028784694,0.059445238766573684,0.28424934152127324,0.009027046889127643,0.4957459703834374,0.5024517570033148,-0.0067057866198774185,0.5155307966553446,0.47993820848680857,0.035592588168536055,0.04229837478841347,0.2752222946321456,0.28424934152127324,0.009027046889127643,-0.0067057866198774185,0.035592588168536055,0.04229837478841347,1,"{'level_0': 4, 'level_1': 5, 'level_2': 2, 'level_3': 2}",3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-0.1923076923076923
83,0,80,4,0.5,0.5125,0.012499999999999956,0.5,0.75,0.25,0.5,0.5,1.0,0.5,0.5,0.0,0.24823518991000318,0.2310775306866283,0.017157659223374866,0.25173657667673305,0.22795989682023846,0.023776679856494592,0.6654148050849462,0.6124478152146242,0.052966989870322,0.696620695903988,0.648974506930551,0.047646188973436976,0.9659652858149436,0.6866272136007728,0.27933807221417073,0.9361738668962503,0.6617297864527366,0.27444408044351365,-0.00489399177065708,0.4979376957845413,0.5013623389147002,-0.0034246431301588887,0.5350753520295954,0.4892717755430799,0.04580357648651556,0.04922821961667445,0.27933807221417073,0.27444408044351365,-0.00489399177065708,-0.0034246431301588887,0.04580357648651556,0.04922821961667445,1,"{'level_0': 3, 'level_1': 5, 'level_2': 6, 'level_3': 2}",2,0.2711020714018092,1.0,1.0,0.0,0.8089171974522293,0.5378151260504201,0.0,-0.017744287797763714
84,0,80,4,0.4875,0.5,0.012500000000000011,1.0,0.5,-0.5,1.0,1.0,0.5,0.5,-0.5,-0.5,0.2514023601051412,0.23208269467818635,0.019319665426954874,0.24581497510669822,0.2429287470099824,0.0028862280967158205,0.6740379685788305,0.6159567423253429,0.05808122625348755,0.6847768815263815,0.678998197422281,0.00577868410410054,0.30893335724644744,0.033479093115149204,0.27545426413129825,0.3369536112809547,0.06539594654212874,0.2715576647388259,-0.003896599392472333,0.5046686528485467,0.49625976963656465,0.008408883211982021,0.5071362855977987,0.4926944195031535,0.01444186609464515,0.006032982882663129,0.27545426413129825,0.2715576647388259,-0.003896599392472333,0.008408883211982021,0.01444186609464515,0.006032982882663129,1,"{'level_0': 3, 'level_1': 5, 'level_2': 6, 'level_3': 2, 'level_4': 1}",2,0.4036697247706422,1.0,1.0,0.0,0.9036697247706422,0.5,0.0,-0.05933020505238806
85,0,80,4,0.5,0.4875,-0.012500000000000011,0.5,0.75,0.25,0.5,0.5,0.5,1.0,0.0,0.5,0.24975242126388802,0.23671907119987745,0.013033350064010574,0.2502508902067786,0.24096138504876408,0.009289505158014522,0.6805221934631325,0.6297158560369583,0.05080633742617413,0.6936489758214432,0.6750452492030036,0.018603726618439675,0.3123012608500728,0.03485239796008463,0.27744886288998816,0.32994543001133914,0.05903125394877973,0.2709141760625594,-0.006534686827428748,0.4995276609512939,0.5000211610440604,-0.0004935000927664412,0.49794688059181674,0.47925778730024093,0.01868909329157581,0.01918259338434225,0.27744886288998816,0.2709141760625594,-0.006534686827428748,-0.0004935000927664412,0.01868909329157581,0.01918259338434225,1,"{'level_0': 2, 'level_1': 4, 'level_2': 4, 'level_3': 1, 'level_4': 1}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
86,0,80,4,0.4875,0.55,0.06250000000000006,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24920392479312917,0.21978689934612747,0.0294170254470017,0.24608315664277952,0.23237866047695285,0.013704496165826668,0.6943687055935325,0.588464666930798,0.10590403866273446,0.685312864946071,0.657859259587346,0.027453605358724986,0.31304923517576694,0.033942026165631745,0.2791072090101352,0.35796058443963413,0.058952664904020215,0.2990079195356139,0.019900710525478704,0.5074942844300923,0.49959618022718066,0.007898104202911593,0.5319199932365919,0.4956055920133245,0.0363144012232674,0.028416297020355807,0.2791072090101352,0.2990079195356139,0.019900710525478704,0.007898104202911593,0.0363144012232674,0.028416297020355807,2,"{'level_0': 1, 'level_1': 2, 'level_2': 5, 'level_3': 3, 'level_4': 1}",2,0.017859577368779855,0.8391025641025641,0.8375,0.0016025641025640969,0.3067484662576687,0.28888888888888886,-0.002460317460317385,0.07833497214028184
87,0,80,4,0.4875,0.5125,0.024999999999999967,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.2468498383238015,0.21412182089391632,0.03272801742988518,0.2501707542017325,0.23459625947581764,0.015574494725914878,0.6557357291340267,0.5644219831273188,0.09131374600670783,0.6934887271942902,0.6623231593238064,0.031165567870483857,0.31458856310301103,0.033551950681189734,0.2810366124218213,0.3614936700821743,0.06180262968849755,0.2996910403936768,0.01865442797185546,0.5040923242381649,0.5043932010833359,-0.0003008768451709942,0.5206241093844,0.48919047392763226,0.031433635456767695,0.03173451230193869,0.2810366124218213,0.2996910403936768,0.01865442797185546,-0.0003008768451709942,0.031433635456767695,0.03173451230193869,1,"{'level_0': 3, 'level_1': 5, 'level_2': 2, 'level_3': 1}",1,0.009465020576131633,1.0,1.0,0.0,0.9761316872427983,0.9666666666666667,0.0,0.0033038856568268216
88,0,80,4,0.4875,0.5125,0.024999999999999967,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.2534614818766852,0.23724100646288737,0.01622047541379784,0.25192336382442826,0.23765640099102223,0.014266962833406033,0.7098314927558674,0.6327773302097587,0.07705416254610875,0.6969940343758853,0.6684482541383406,0.028545780237544616,0.30692419516864067,0.03416145566486053,0.27276273950378016,0.33031819172035687,0.058394489571946775,0.2719237021484101,-0.0008390373553700536,0.498213891929584,0.5020400399519744,-0.003826148022390452,0.5063147330174587,0.481186699933472,0.025128033083986645,0.028954181106377097,0.27276273950378016,0.2719237021484101,-0.0008390373553700536,-0.003826148022390452,0.025128033083986645,0.028954181106377097,1,"{'level_0': 4, 'level_1': 3, 'level_2': 4, 'level_3': 2, 'level_4': 1}",1,0.0019337527757217199,1.0,1.0,0.0,0.9430051813471503,0.9410714285714286,0.0,0.00028588854158728694
89,0,80,4,0.5,0.525,0.025000000000000022,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.25171394832870064,0.22559471737853815,0.026119230950162498,0.25204310589577705,0.23267467544201173,0.019368430453765323,0.6832603492434023,0.5967865276556037,0.0864738215877986,0.6972335482087516,0.6584785191857441,0.03875502902300754,0.966386127671582,0.6912572628212967,0.2751288648502853,0.9343935847437042,0.6536365116217047,0.2807570731219995,0.005628208271714175,0.49840307927183036,0.5024665864677683,-0.004063507195937954,0.5144617750555728,0.4791310085177456,0.035330766537827185,0.03939427373376514,0.2751288648502853,0.2807570731219995,0.005628208271714175,-0.004063507195937954,0.035330766537827185,0.03939427373376514,1,"{'level_0': 3, 'level_1': 4, 'level_2': 5, 'level_3': 3}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
90,0,80,4,0.5,0.525,0.025000000000000022,0.25,1.0,0.75,0.5,0.0,1.0,1.0,0.5,1.0,0.2529356305171241,0.22567266309787143,0.02726296741925266,0.25308799320434755,0.22732535904040668,0.025762634163940867,0.7005308047006221,0.6020109715077003,0.09851983319292179,0.6993235244348458,0.6477450212608229,0.051578503174022905,0.9675846573688354,0.6927979764204781,0.27478668094835723,0.9356827233192376,0.6534473033465569,0.28223541997268076,0.007448739024323525,0.4982980388776038,0.5044329131846529,-0.006134874307049065,0.513094353988305,0.4664220031429281,0.046672350845376964,0.05280722515242603,0.27478668094835723,0.28223541997268076,0.007448739024323525,-0.006134874307049065,0.046672350845376964,0.05280722515242603,1,"{'level_0': 1, 'level_1': 3, 'level_2': 6, 'level_3': 3, 'level_4': 1}",3,0.3333333333333333,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,
91,0,80,4,0.5,0.525,0.025000000000000022,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.25050277970320084,0.22822153059184416,0.022281249111356677,0.24414384898741884,0.23877653952495817,0.005367309462460668,0.6749506930729308,0.6001228973951219,0.07482779567780884,0.681430647256546,0.6706947729444364,0.01073587431210965,0.967200113037298,0.6893296487355031,0.27787046430179496,0.9399629849312372,0.6587657661286618,0.2811972188025754,0.00332675450078046,0.4971307584395012,0.4851844718964332,0.011946286543068008,0.508557830378163,0.48581188206427195,0.022745948313891096,0.010799661770823088,0.27787046430179496,0.2811972188025754,0.00332675450078046,0.011946286543068008,0.022745948313891096,0.010799661770823088,1,"{'level_0': 2, 'level_1': 4, 'level_2': 3, 'level_3': 4, 'level_4': 2}",2,0.1363949483352468,1.0,1.0,0.0,0.5671641791044776,0.4307692307692308,0.0,-0.0008243267997801729
92,0,80,4,0.5,0.55,0.050000000000000044,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.24625223895123066,0.21377684085070808,0.03247539810052258,0.24839532172557904,0.2205717788688273,0.027823542856751732,0.6641420349436687,0.5673428788854327,0.09679915605823608,0.6899377773046684,0.6342029499270513,0.05573482737761715,0.31641115431334793,0.033682975442334125,0.2827281788710138,0.3642053530963954,0.06583843228076844,0.298366920815627,0.015638741944613177,0.5038570205502818,0.5006167752153667,0.0032402453349150706,0.5228594546346397,0.462007312928448,0.06085214170619169,0.057611896371276616,0.2827281788710138,0.298366920815627,0.015638741944613177,0.0032402453349150706,0.06085214170619169,0.057611896371276616,2,"{'level_0': 3, 'level_1': 7, 'level_2': 5, 'level_3': 3}",2,0.21399351107349415,0.7955128205128205,0.8,-0.004487179487179582,0.41007194244604317,0.19607843137254902,0.011904761904761973,-0.2054263565891473
93,0,80,4,0.525,0.5125,-0.012500000000000067,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.24481535649935204,0.23358778654891382,0.011227569950438221,0.2469383994883032,0.23305660662907837,0.013881792859224834,0.6663256924668512,0.6205537303019373,0.04577196216491397,0.6870221864827484,0.6592342502147027,0.027787936268045654,0.9658118364895417,0.6806728383732307,0.28513899811631105,0.9346926339613713,0.6648298433890822,0.269862790572289,-0.015276207544022036,0.5016318233165712,0.49527667754557597,0.006355145770995219,0.522310374727087,0.48763299267294846,0.034677382054138506,0.028322236283143287,0.28513899811631105,0.269862790572289,-0.015276207544022036,0.006355145770995219,0.034677382054138506,0.028322236283143287,1,"{'level_0': 3, 'level_1': 4, 'level_2': 4, 'level_3': 5}",1,0.044093322201042895,1.0,1.0,0.0,0.6108949416342413,0.5668016194331984,0.0,0.03399416621347695
94,0,80,4,0.5,0.5,0.0,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.24479993259238367,0.22730954742817872,0.017490385164204952,0.24639165965059223,0.23001137920734904,0.01638028044324319,0.6536114981539936,0.6029610460384068,0.05065045211558672,0.6859296968057674,0.653145276150118,0.03278442065564946,0.3180300709349809,0.03582774517518915,0.28220232575979176,0.343508076361808,0.06580214841071488,0.27770592795109317,-0.004496397808698593,0.5007017334405371,0.4934211451097833,0.0072805883307538455,0.5209518942842682,0.4801071923589114,0.04084470192535683,0.033564113594602984,0.28220232575979176,0.27770592795109317,-0.004496397808698593,0.0072805883307538455,0.04084470192535683,0.033564113594602984,2,"{'level_0': 3, 'level_1': 4, 'level_2': 5, 'level_3': 2}",1,0.03158131035460554,0.975,0.975,0.0,0.8949416342412452,0.8633603238866396,0.0,-0.001358391353035615
95,0,80,4,0.4875,0.575,0.08749999999999997,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25458406183639354,0.2154541734478958,0.039129888388497736,0.25343493825699576,0.2202767138257803,0.033158224431215466,0.7155642626779093,0.5747017463945847,0.14086251628332458,0.700017384709554,0.6335509930297973,0.06646639167975665,0.3051165150126836,0.03310129432076075,0.27201522069192285,0.3632164059395045,0.06829944555597027,0.2949169603835342,0.022901739691611356,0.4960578136240498,0.5028882503157369,-0.006830436691687092,0.5462709821639777,0.48422996098070614,0.062041021183271594,0.06887145787495869,0.27201522069192285,0.2949169603835342,0.022901739691611356,-0.006830436691687092,0.062041021183271594,0.06887145787495869,1,"{'level_0': 3, 'level_1': 5, 'level_2': 6, 'level_3': 2, 'level_4': 2}",3,0.25,1.0,1.0,0.0,0.75,0.5,0.0,
96,0,80,4,0.4875,0.5375,0.04999999999999999,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.25076136924360803,0.22485770003057812,0.025903669213029917,0.24716242021853674,0.22046456275556758,0.026697857462969155,0.7084332051428204,0.5939338349887662,0.1144993701540542,0.6874715049701094,0.633978089798128,0.05349341517198147,0.31101006947159715,0.03311993458157975,0.2778901348900174,0.34751017667214207,0.06203170218283016,0.2854784744893119,0.007588339599294502,0.5055650002864027,0.4998437553392969,0.005721244947105797,0.5293412048513392,0.4681694698119461,0.06117173503939305,0.05545049009228725,0.2778901348900174,0.2854784744893119,0.007588339599294502,0.005721244947105797,0.06117173503939305,0.05545049009228725,1,"{'level_0': 2, 'level_1': 4, 'level_2': 3, 'level_3': 4, 'level_4': 1}",1,0.09580507047674025,1.0,1.0,0.0,0.5356472795497186,0.43984220907297833,0.0,-0.03346338221591211
97,0,80,4,0.4875,0.55,0.06250000000000006,0.25,0.75,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.23816844153982072,0.21348258042881216,0.024685861111008567,0.2513941844084546,0.23081929070292662,0.020574893705528008,0.626036241544681,0.5728071166893745,0.05322912485530651,0.6959355509378614,0.6547308627050827,0.041204688232778675,0.3257281521769405,0.03602220781421071,0.2897059443627298,0.36709953061964634,0.06326690408171526,0.3038326265379311,0.0141266821752013,0.5037496625001978,0.5064507666241886,-0.0027011041239908273,0.533748893698438,0.4939621797304181,0.039786713968019916,0.04248781809201074,0.2897059443627298,0.3038326265379311,0.0141266821752013,-0.0027011041239908273,0.039786713968019916,0.04248781809201074,1,"{'level_0': 4, 'level_1': 6, 'level_2': 7, 'level_3': 4}",2,0.25127046866177305,1.0,1.0,0.0,0.38961038961038963,0.1383399209486166,0.0,0.08830564354515485
98,0,80,4,0.5,0.5,0.0,0.25,1.0,0.75,0.0,0.5,1.0,1.0,1.0,0.5,0.2515044530193221,0.22240981516869826,0.029094637850623856,0.2531198899373101,0.23807085498692782,0.01504903495038229,0.7003384944677842,0.5889190775699162,0.11141941689786794,0.6993882688424453,0.6692810588976691,0.030107209944776225,0.9672263649139714,0.6908839662506127,0.27634239866335875,0.9368718781755068,0.6495552233135327,0.2873166548619741,0.010974256198615362,0.4908998699142192,0.49702652172929424,-0.006126651815075046,0.5118005407332241,0.4875812962180154,0.024219244515208738,0.030345896330283784,0.27634239866335875,0.2873166548619741,0.010974256198615362,-0.006126651815075046,0.024219244515208738,0.030345896330283784,1,"{'level_0': 4, 'level_1': 7, 'level_2': 6, 'level_3': 3, 'level_4': 1}",2,0.2874952052167242,1.0,1.0,0.0,0.5147679324894515,0.22727272727272727,0.0,-0.07339901477832511
99,0,80,4,0.4875,0.525,0.03750000000000003,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.2463239636981259,0.23348296492824003,0.01284099876988587,0.24670410760834588,0.24586723008755818,0.0008368775207877044,0.6623693859139538,0.624370231879003,0.0379991540349508,0.6865521876001066,0.6848791606830248,0.0016730269170818213,0.3160205079162654,0.03517420569786081,0.28084630221840456,0.33600439437441587,0.061963918532599124,0.27404047584181673,-0.006805826376587831,0.4950384638024732,0.4882563427594774,0.006782121042995803,0.49586070181873954,0.48741777887875737,0.008442922939982167,0.0016608018969863636,0.28084630221840456,0.27404047584181673,-0.006805826376587831,0.006782121042995803,0.008442922939982167,0.0016608018969863636,2,"{'level_0': 3, 'level_1': 3, 'level_2': 4, 'level_3': 2}",0,0.0,0.9025641025641026,0.905,-0.0024358974358974494,1.0,1.0,-0.004285714285714226,0.0
100,0,80,4,0.5,0.525,0.025000000000000022,0.75,0.75,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.24732782193736985,0.22923876945952806,0.01808905247784179,0.24858671258070286,0.2402558489055754,0.008330863675127476,0.6692680546762186,0.6085103429607435,0.06075771171547517,0.6903211151825788,0.6736451276927734,0.016675987489805366,0.31547229861816806,0.03283632119422304,0.28263597742394503,0.3413215127677912,0.056978518833932214,0.284342993933859,0.00170701650991395,0.507555689479076,0.5045989476071062,0.0029567418719698146,0.5216120692656581,0.501622872272963,0.01998919699269508,0.017032455120725265,0.28263597742394503,0.284342993933859,0.00170701650991395,0.0029567418719698146,0.01998919699269508,0.017032455120725265,1,"{'level_0': 3, 'level_1': 3, 'level_2': 3, 'level_3': 2}",2,0.12825396825396818,1.0,1.0,0.0,0.7155555555555555,0.5873015873015873,0.0,0.1256490952006295
101,0,80,4,0.4875,0.5375,0.04999999999999999,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.2515029459760283,0.2158095496876057,0.03569339628842258,0.24873808033274936,0.2301150980623236,0.018622982270425747,0.6799032171976421,0.5770537308544961,0.10284948634314606,0.6906232956094712,0.6533395694624374,0.03728372614703379,0.30909113055910015,0.03396918764129518,0.27512194291780495,0.3626135600463839,0.07005209159203056,0.2925614684543533,0.017439525536548373,0.4997276222285875,0.49719435227823805,0.0025332699503494704,0.517531529194956,0.4767443776100231,0.04078715158493296,0.038253881634583486,0.27512194291780495,0.2925614684543533,0.017439525536548373,0.0025332699503494704,0.04078715158493296,0.038253881634583486,1,"{'level_0': 5, 'level_1': 6, 'level_2': 7, 'level_3': 2, 'level_4': 1}",1,0.0010125467752586381,1.0,1.0,0.0,0.7295839753466872,0.7285714285714285,0.0,-0.021529209621993117
102,0,80,4,0.5125,0.5625,0.050000000000000044,0.75,1.0,0.25,1.0,0.5,1.0,1.0,0.0,0.5,0.25025706546655,0.2091555207449122,0.04110154472163782,0.24494777575462928,0.22404171689126084,0.020906058863368437,0.6736990988352961,0.5577360983015447,0.11596300053375141,0.683041689249061,0.6411731523707922,0.04186853687826875,0.9657460399008976,0.6889949280848711,0.2767511118160265,0.9318098967197394,0.6284216605514295,0.3033882361683099,0.02663712435228338,0.5088555450378359,0.49865611757493244,0.010199427462903476,0.5207514207496042,0.4673233452661161,0.05342807548348816,0.04322864802058468,0.2767511118160265,0.3033882361683099,0.02663712435228338,0.010199427462903476,0.05342807548348816,0.04322864802058468,1,"{'level_0': 3, 'level_1': 6, 'level_2': 8, 'level_3': 6, 'level_4': 1}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
103,0,80,4,0.5,0.525,0.025000000000000022,0.75,1.0,0.25,0.5,1.0,1.0,1.0,0.5,0.0,0.2511113465097641,0.22863673889302313,0.022474607616740944,0.24841910422686805,0.23060564113809842,0.017813463088769632,0.6823564568036898,0.6090019196007587,0.07335453720293117,0.6899853214875837,0.6543022335447353,0.03568308794284847,0.9675037553930256,0.6901450599308229,0.2773586954622027,0.9379227369857503,0.6569775866651529,0.2809451503205974,0.0035864548583947053,0.500383771706399,0.49719224255834027,0.003191529148058758,0.5113645096496797,0.4713769439666626,0.039987565683017146,0.03679603653495839,0.2773586954622027,0.2809451503205974,0.0035864548583947053,0.003191529148058758,0.039987565683017146,0.03679603653495839,1,"{'level_0': 2, 'level_1': 4, 'level_2': 5, 'level_3': 5}",1,0.06327736138637141,1.0,1.0,0.0,0.8395815170008718,0.7763041556145004,0.0,-0.019698365185355837
104,0,80,4,0.5,0.5375,0.03749999999999998,0.5,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.0,0.24989331201736506,0.22137339360222877,0.02851991841513629,0.24897515196979947,0.21318607584371416,0.03578907612608531,0.6732098632604967,0.5898376877288636,0.08337217553163312,0.6910982826395797,0.6192195748272161,0.07187870781236361,0.311537009760659,0.03291674087947148,0.2786202688811875,0.3534726505556356,0.07073502962168458,0.282737620933951,0.004117352052763479,0.4925544629351146,0.49030561228509856,0.0022488506500160654,0.5184505469345353,0.44066856909545093,0.07778197783908436,0.0755331271890683,0.2786202688811875,0.282737620933951,0.004117352052763479,0.0022488506500160654,0.07778197783908436,0.0755331271890683,1,"{'level_0': 4, 'level_1': 8, 'level_2': 5, 'level_3': 3, 'level_4': 2}",1,0.008476456752318784,1.0,1.0,0.0,0.8561776061776062,0.8477011494252874,0.0,0.004522225081804554
105,0,80,4,0.5125,0.525,0.012500000000000067,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.24561636016044455,0.22471053399706725,0.0209058261633773,0.2456070566661752,0.22610377909533463,0.019503277570840555,0.6588675980905612,0.5950680204292966,0.06379957766126454,0.6843553193674301,0.6452485958702907,0.039106723497139395,0.96763162447264,0.6825513065832051,0.2850803178894349,0.9345288893900889,0.6523711636743483,0.2821577257157406,-0.002922592173694283,0.5137136205912922,0.5046655653374943,0.009048055253797926,0.5438373304471098,0.49407254603053063,0.049764784416579166,0.04071672916278124,0.2850803178894349,0.2821577257157406,-0.002922592173694283,0.009048055253797926,0.049764784416579166,0.04071672916278124,1,"{'level_0': 2, 'level_1': 4, 'level_2': 4, 'level_3': 3, 'level_4': 1}",2,0.2777598710717164,1.0,1.0,0.0,0.8424657534246576,0.5647058823529412,0.0,0.02213592233009709
106,0,80,4,0.4875,0.5,0.012500000000000011,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.25293691675551444,0.2137117478642628,0.03922516889125163,0.25373853379745925,0.22821245628527925,0.02552607751218,0.7122513116562492,0.5659870449572422,0.14626426669900705,0.7006246236752951,0.6495339977275139,0.05109062594778124,0.3073316175034867,0.03312251642610475,0.27420910107738194,0.3629232507137525,0.069234871991289,0.29368837872246345,0.019479277645081505,0.49906242506632476,0.5064960911603288,-0.007433666094004032,0.5183353626217381,0.4736454926096561,0.04468987001208197,0.052123536106086,0.27420910107738194,0.29368837872246345,0.019479277645081505,-0.007433666094004032,0.04468987001208197,0.052123536106086,1,"{'level_0': 3, 'level_1': 5, 'level_2': 5, 'level_3': 2}",0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
